activity book,air conditioner,air freshener,alphabet chart,apple,assignments,attendance chart,backpack,badge,bandaid,batteries,trash can,binder,binder clips ,binder dividers,binder labels,binder pockets,binder sheet reinforcements,binder tabs,black allpurpose markers,blackboard,whiteboard,blocks,book,bookbag,bookcases,bookends,bookmarks,bookshelf,box cutter,box cutter blades,box of crayons,broom,building blocks,bulletin board,bunsen burner,business cards,cabinets,calculator,calendar,carbon paper,carpet,chair,chair floor mats,chalk,child,clay,clear binder document holders,clear cellophane tape,clear cellophane tape dispenser,clipboard,clock,clorox,coasters,coat hooks,coffee pot,color card stock,colored paper,colored pencils,coloring book,coloring sheets,compass,composition notebook,computer,computer and monitor,computer screen and keyboard cleaner,computer laptop,construction paper,correction fluid,crayons,cubby hole,cubbies,decorations,desk,desk calendar,desk drawer organizers,desktop organizers,dictionary,digital camera,dishwasher tabs,dishwashing liquid,disinfectant wipes,document sorter holder,door,dry erase markers,dry erase board,dry erase spray,duct tape,duster,duster cloths,dustpan,easel,envelope,eraser,extension cords,facial tissues,fan,fax machine,felt tip pens,file folder labels,filing cabinet,fire extinguisher,firstaid kit,fish tank,flag,flash cards,flashlight,flip chart,floor cleaner,folder tabs,garbage bags,glasses,glitter,globe,glue,gradebook,graph paper,graphing calculator,greeting cards,hand sanitizer,hand soap,hanging folders,hanging hooks,headset,heavy duty card stock,highlighter,hole punch,hole puncher,homework,input box,index cards,ink pads,interactive whiteboard,ipad,keyboard,kid,label maker,laminating machine,lamp,laser pointer,lectern,legal pads,letter opener,letterhead,lightbulbs,locker,loose leaf paper,lunchbox,magazine holders,magic markers,magnifying glass,manila folders,map,marker,masking tape,mechanical pencil,mechanical pencil lead refills,mechanical pencils,microscope,microwave,monitor,monitor stands,mop,mop bucket,mouse,mouse pad,multiplication table,music stand,notebook,notepad,notice board,packing tape,paint,paintbrush,paints,paper,paper shredder,paper toweling,paperclip,paperclips small medium large,paperweight,partition,pen,pen holder,pencil,pencil case,pencil sharpener,permanent marker,photocopier,picture book,pipe cleaners,planners,playdough,portfolio,post it,postage meter,poster,poster board,pressured air to clean keyboard,principal,printer,printer paper,projection device,projector,protractor,push pin,puzzles,reading nook,recycling bags,recycling bin,refrigerator,rubber,rubber band,rubber bands ,rubber cement,rubber stamps,rug,ruler,safe,satchel,scales,scanner,science project,scientific calculator,scissors,scrap paper,screen,seating chart,sharpie,shelves,smoke detector,snacks,speakerphone,speakers,spiral notebook,spiralbound notebooks,sponges,staple remover,stapler,stapler remover,staples,steno pads,stereo,stickers,storage cabinet,storybook,string,student,supply trays and containers,surge protectors,swivel chair,tsquare,table,tablet,tacky wall mount gum,tape,tape gun,teacher,teachers desk,teaching assistant,telephone,test,test tube,textbook,three hole punched paper,three hole puncher,thumb drives,thumbtack,tissue box,toilet bowl cleaner,toner or print cartridges,toys,tracing paper,twine,vacuum cleaner,vacuum cleaner bags,walkietalkies,wall calendar,waste basket,water bottle,water cooler,wet floor sign,white glue,window cleaner,wireless router,workbook,worksheet,wrapping paper,yarn,children,chalkboard,artwork,name tag,board,picture,window,ceiling,dry eraser,smart board,folder,pledge of allegiance,gold star,glue stick,white out,signs,coat rack,class pet,digital board,learning,divider,lined paper,tv,trash,corkboard,diagram,lessons,reports,experiment,teleprompter,powerpoint,lights,math,laptop,bell,journal,tiled floors,podium,trash bin,dunce hat,cup,games,letters,numbers,water,television,plants,wall chart,floor,shoes,gerbil,aquarium,dust cleaner,times table,professor,laptop charger,lighting,jacket,marker board,expo marker,desk chair,knowledge,bags,pupils,schoolbag,specimens,fruit,art supplies,musical instruments,crafts,magic erase markers,graphs,skeleton,kleenex,thoughts,words,clothing,drawings,intercom,chromebook,macbook,pc,schedule,overhead projector,three ring binder,abcs,math books,seats,basket,projecting computer,math stuff,spitball,gum,portraits,instructor,student work,garbage,sink,brushes,shapes,study materials,trapper keeper,boy,girl,drink,hall pass,bathroom pass,reading books,locks,answer sheet,class,sticky note,pointer,apples,videos,furniture,caddies,mats,fire alarm,clips,banner,meter stick,wall,brick wall,light switch,closet,lunch sacks,periodic table,beakers,timer,equations,couch,models,animals,student teacher,aid,dcor,files,information,ideas,outlets,curiosity,drawers,soap,power cord,mug,board game,exam,history,reading,tools,candy,treats,supplies,bathroom,tiles,american flag,education,whiteboard markers,beanbag,desktop ,prizes,flowers,cart,educator,vents,exercise book,office supplies,bench,displays,fish,page,uniform,novel,blinds,tissues,science equipment,storage shelves,hanger,shelf,lockers or storage,math sheets,stationary,aed kit,animal tank,noise,technology,teens,paper tray,trackers,student id,thinking cap,paste,waterpen,letterboard,whiteboard eraser,playmat,curtains,napkins,wall art,friends,painting,classmates,post it notes,workspaces,writing instruments,hamster,water fountain,sanitizer,class projects,wallpaper,quiz,garbage can,ribbon,area rug,yardstick,unifix cubes,pattern blocks,sight words,word wall,class clown,teachers pet,bible,essays,bulb,juice,set,mathematical set,agendas,projects,tote trays,terrarium,kleenex box,coat,slides,questions,coat room,germx,inquiring minds,movies,craft paper,lab equipment,petri dish,pa system,wisdom,hat,mat,counter,college students,adult,politics,classwork,spelling test,graded paperwork,charger,safety goggles,red pen,blue pen,black pen,green pen,fun,learners,dirt,accident,lesson plan,report card,ink,ball,school supplies,container,sleeping mat,assistant teacher,quotes,video system,electronics,library,drapes,microphone,remote,light fixture,lead,scratch paper,schoolbook,computer mouse,fluorescent light,reference book,magnifier,encyclopedia,wooden floors,table of elements,literature,exhibit,presentations,music,cleaning supplies,math tables,drinking fountain,frustration,yawn,grades
-0.07773902,-0.03998997,0.009657896,-0.05884501,-0.043919135,-0.048930436,-0.034207135,-0.04566661,-0.051094264,-0.03637387,0.003925602,-0.024329236,0.00309836,0.03169069,0.05333166,0.049903195,0.053382326,0.050969582,0.053458717,0.041031674,-0.016243815,-0.01890872,-0.06355517,-0.08205412,-0.023673473,0.007210648,-0.025885597,-0.011193434,-0.007555716,-0.012933855,0.06267761,0.011112236,0.02937167,-0.041368548,-0.056667607,0.002586578,-0.005882986,-0.025524598,0.001642038,-0.031238444,-0.06381611,-0.042722177,-0.05630689,0.02031988,0.035769604,-0.07862864,-0.044619706,0.017413031,-0.038087793,0.007738872,-0.004776307,-0.050159022,0.036573887,-0.005574194,0.06260105,0.004145595,0.032424968,-0.019521698,0.028248876,-0.03465894,-0.006188082,0.02807524,-0.04338042,-0.06625914,-0.039328802,0.000736899,0.01543079,-0.031434126,0.037873615,0.004175086,0.017618638,0.0514712,-0.0634744,-0.06042465,-0.021021357,0.008562794,-0.013715185,0.032818943,-0.05671326,0.04290388,0.035597213,-0.001879337,-0.009569083,-0.04804813,0.04099038,-0.001389382,0.029554207,-0.002051852,0.051860172,0.063154116,-0.026253585,0.005493341,-0.05055801,-0.04672781,0.06808436,-0.031048628,0.008988859,-0.07110663,0.04158979,0.031027641,-0.025941988,0.010897945,-0.009832476,-0.06254156,-0.06761602,0.008986006,0.010576527,-0.016836211,-0.024533,-0.009129015,0.015224918,-0.001800504,0.003577179,-0.061179664,-0.05194488,-0.07126489,0.03345386,0.024125142,0.001288786,0.01179773,-0.04423196,-0.044310946,-0.00462772,0.029657364,-0.030917484,0.007969201,-0.007685699,0.018642418,-0.047472704,-0.05933877,-0.05053489,0.03995507,0.020651478,-0.011296706,-0.035120018,-0.059863463,0.005384361,-0.0169435,0.021421537,0.037270963,0.010364115,-0.03898784,0.005989518,-0.035690587,0.029818162,-0.05596845,-0.033128485,-0.01498406,0.019596966,-0.0395367,0.019130297,-0.053945705,-0.057064872,-0.003126698,-0.044560943,-0.008986764,0.026429772,0.020772742,-0.002201684,-0.06184633,-0.038754776,-0.001348099,-0.05386334,0.018155497,-0.06905455,-0.038913846,0.063677385,-0.042091385,-0.051016834,-0.02856699,-0.0437399,-0.038742084,-0.05990628,0.032579117,-0.012030129,-0.07324566,-0.023094798,-0.052522082,-0.022429582,-0.04180307,-0.056601703,-0.060565036,-0.016663637,-0.010988799,-0.016543614,-0.021456271,0.0514315,0.005529412,-0.06585741,-0.06089554,0.023701487,0.016574802,-0.004550012,-0.045027655,-0.04828176,-0.041448582,-0.043356188,-0.03945628,0.03670534,-0.07745907,0.020295456,0.035191603,0.026210297,0.022618888,-0.028496295,-0.02216478,-0.01807451,0.035612665,0.03563408,0.042052314,-0.040116966,-0.03942468,0.007161517,0.02141303,0.005432455,-0.016792487,-0.03987396,-0.002735602,-0.04154209,-0.01490327,-0.075818755,-0.026793139,-0.022428185,0.026032945,-0.0365842,-0.048871335,-0.06413707,-0.02506974,0.026915457,0.040830366,-0.04008569,-0.05162484,-0.003583296,-0.029628204,-0.0205669,0.010028378,0.023483604,0.001344012,0.022728983,0.050802134,-0.058221057,-0.002964923,-0.0470964,0.028859733,0.03454385,-0.04178168,-0.021599842,-0.054060575,0.0776006,0.061110415,0.027181083,0.00087296,-0.06826508,-0.041205604,0.009085489,-0.055375423,-0.007056745,-0.03163312,-0.010616494,0.05574101,-0.07019451,-0.068023436,-0.041820295,-0.06480178,0.014666932,0.01951338,-0.03146927,-0.052712556,-0.06069659,0.02862467,0.06403606,-0.054498076,-0.041479446,-0.0316243,-0.016906844,0.005149518,-0.018419215,-0.006746627,0.010557533,0.038859785,-0.007838871,0.01598984,-0.038740344,0.025259255,0.000876291,-0.020364944,-0.0575709,-0.027669571,-0.005329683,-0.05156208,-0.002656152,-0.083681665,-0.032435946,-0.0787235,-0.057751294,-0.032262422,-0.041439384,-0.01919523,-0.006436535,-0.058377557,0.042036183,0.02348304,-0.017787326,-0.036380563,-0.009337697,0.046262946,-0.03742019,-0.072907574,0.001180504,0.018888222,-0.032788306,-0.06245178,-0.036595292,-0.08292821,-0.000218158,-0.03002828,-0.04066359,-0.006394001,-0.003816899,-0.003215337,-0.015397844,-0.007304206,-0.024579804,-0.039184567,-0.050495394,-0.014160349,-0.03275963,0.005649267,0.028776923,-0.020501822,-0.085444376,-0.060966745,-0.0726545,-0.03354115,-0.04339735,-0.033486377,-0.035097405,-0.064545184,-0.06261473,-0.051088613,-0.051582456,-0.018122151,-0.02190395,-0.03645679,0.04865909,-0.003974645,-0.02989374,-0.020599889,0.003716925,-0.033625044,0.014125809,-0.046806414,-0.013492712,0.042713884,-0.043119773,-0.04656987,-0.013884288,-0.05486552,-0.082431614,-0.028496645,0.011935791,-0.014722893,0.006582395,-0.07671513,-0.0755548,-0.04426437,-0.06973125,-0.019310325,-0.04263167,0.064263836,-0.049478404,-0.025776986,0.02104777,0.019425409,-0.058636557,-0.00869543,-0.027743513,-0.050562937,0.03403033,-0.015707865,-0.00220586,0.004013308,-0.07284633,-0.021975905,-0.06526804,-0.04172518,-0.05286772,0.004482261,-0.04548691,-0.022808563,0.036315314,-0.038667597,-0.03258897,-0.05307588,-0.07289665,-0.028484356,0.015743922,-0.010613269,-0.06920931,-0.041386798,-0.0545144,0.015594646,-0.027901582,-0.04036925,-0.02486508,0.016022997,-0.012201238,-0.014416886,-0.018803503,-0.033107426,-0.038073547,-0.056888394,-0.001704029,0.003218053,6.42E-05,-0.010382314,-0.012268874,-0.051687844,-0.045700137,0.017254137,-0.055377096,-0.034166686,-0.0622203,0.013501812,-0.044841096,0.029551296,-0.04905174,-0.04877435,-0.096133165,-0.013394614,-0.032892346,0.013878368,-0.047289837,0.025842419,-0.019069804,0.009012801,-0.06103383,-0.023600549,-0.004410983,-0.067897774,-0.06165528,-0.07587428,-0.03477253,-0.05703666,0.031737626,-0.035061345,0.012963256,0.034165945,-0.012847015,-0.057419576,-0.072374,-0.06622688,-0.03379053,-0.005671992,0.024051411,-0.055973325,-0.017391376,-0.038307525,-0.026278937,-0.07735302,-0.08594814,-0.002301808,-0.059459325,0.036143538,-0.031477906,-0.038612023,0.064713545,-0.024676377,0.016731841,0.018709313,0.001627892,-0.05027779,0.040706806,-0.021815468,-0.051903706,-0.07263442,-0.046154298,-0.02807162,-0.011431444,-0.03378742,0.03111504,-0.012430604,-0.010204248,0.001067337,-0.022625098,-0.003385404,0.03855806,0.01340358,-0.023685114,-0.02574222,-0.050257448,-0.007227865,-0.00982773,-0.03820535,-0.06550543,-0.05720631,0.04813285,0.018650712,-0.052526943,-0.007357162,-0.042605527,-0.025121067,-0.060085002,-0.047862012,-0.04583518,0.022663392,0.011915107,-0.022247367,0.01475248,0.000952907,-0.027988857,-0.05771251,-0.011022042,0.001821295,-0.02369233,-0.028932447,-0.031012932,-0.018806763,-0.069026984,0.012004552,-0.03569372,-0.000962879,-0.004169175,-0.004440463,-0.077813335,-0.025929036,0.048991557,-0.002902187,-0.07620051,-0.07392599,-0.03977258,0.044255946,0.013995949,0.03772537,-0.02610283,-0.038140398,-0.07782209,-0.003537289,-0.07176827,-0.06286575,-0.054130275,0.013523738,-0.081862174,0.018390095,0.050313815,0.030898955,0.020654667,-0.016347496,0.008182948,-0.057448406,-0.007485129,-0.049565986,-0.06998871,-0.048950117,-0.06214399,0.004999152,-0.03387747,0.004791949,0.029176623,-0.015182753,0.052926637,-0.06672789,-0.02960454,-0.0643399,-0.056971546,-0.012738019,-0.061250947,-0.051929817,-0.03051367,-0.0489701,0.017212179,0.002329309,-0.04860539,0.027286842,0.022927312,0.002485612,-0.028087525,-0.017325561,-0.052823145,0.015685521,-0.056791864,-0.042383347,-0.057375062,-0.014330912,0.028969018,0.052004598,-0.029962385,-0.004603599,-0.041702457
0.021951733,0.02454196,0.057686128,-0.07771759,0.032011297,-0.04945172,-0.059966955,0.04781731,-0.013986048,0.02304524,-0.00398331,0.06680374,-0.013031028,-0.012097493,-0.05049708,-0.04704251,-0.007494422,-0.023543619,-0.06041502,0.014938619,0.021367561,0.03266001,0.013605624,-0.030726777,0.022139674,0.038743045,0.003577034,0.013365883,0.032223377,-0.022990776,-0.04282102,-0.000663376,0.003500872,-0.038326193,0.059430204,0.014289164,-0.006539366,0.06392976,-0.09002999,-0.06988322,-0.04399807,0.06274088,0.038371157,0.048788484,0.031986695,0.039281584,0.015748348,-0.041370258,0.074665874,0.07333513,0.04388692,-0.049768638,0.019544322,0.020025896,-0.001905467,0.016944727,-0.007029531,0.044511147,0.019603342,-0.005041411,0.028787361,-0.061895918,0.0039668,-0.013286842,0.003873462,0.033043098,0.009059507,-0.003577768,-0.011582488,0.017789667,0.045842778,-0.058593795,0.06371479,0.063897274,-0.026868481,0.058744155,0.038446955,-0.001263437,-0.037238188,-0.04699443,0.002262296,0.004525401,0.011868073,0.020127343,0.007365539,0.027447427,-0.005829536,0.04285844,0.055586867,0.05415964,0.002375485,0.016399914,-0.031911172,-0.010291852,0.029189011,0.050919395,0.027285585,0.021910641,0.012239727,0.001399118,0.022313574,-0.019957801,0.005685322,0.021002835,0.051276088,-0.036549315,0.005087269,-0.0474784,0.008156506,-0.020031018,0.030134054,0.04044127,0.035047885,-0.056852724,0.035911463,-0.06101897,-0.06986904,-0.07757918,-0.035430033,-0.002607106,-0.013714051,0.046992116,0.046235684,0.044253767,-0.017343452,0.059392612,0.047281314,0.041993994,-0.06818346,8.38E-05,-0.05295662,0.049457148,0.018065684,-0.023343915,0.022413922,0.03042427,-0.044420052,0.008108419,0.037454966,0.000852125,0.012168205,0.068683945,-0.053059306,0.027397396,-0.0476015,0.06814068,0.022685409,0.056264583,0.041580196,0.022879997,0.023213137,-0.002581489,-0.046445444,0.054987997,0.061585166,-0.055505857,-0.06116318,-0.050722662,-0.011300972,0.011757691,0.001709181,0.04590292,-0.013877187,-0.012827019,0.014683402,0.041814968,-0.08569602,0.012400655,0.015778972,-0.001252776,0.04983888,0.032799836,0.035361003,0.009703348,0.03939247,-0.008761253,-0.025169246,0.010210867,0.010548429,0.033152405,0.019150766,-0.05935599,-0.01364967,0.030292891,-0.047477223,0.02313614,-0.040284358,0.054951854,0.038905703,0.014145007,0.022890164,-0.043812223,0.059945684,-0.021656152,0.08525526,-0.04439136,0.045378245,0.06236746,-0.028108174,0.026293388,0.002695399,0.006350366,0.054005273,0.032268632,-0.07203766,-0.010273623,-0.023455746,-0.042183094,-0.047120173,-0.02524296,0.056048784,0.04919597,0.021569718,-0.014264965,0.06634784,0.024152694,0.05652937,-0.061857574,0.014504488,0.049944784,-0.03393307,0.03441245,-0.000540578,-0.080118686,-0.055427004,0.002592863,0.05243226,-0.029152779,0.056723166,-0.000730015,0.0564516,0.05986445,0.044066176,0.033368062,0.020439787,0.004978097,0.011360905,0.019546289,0.027455041,0.016644053,0.014885517,0.04104786,0.028828211,0.029747458,0.05924992,-0.001611901,-0.019319154,-0.013632424,0.024671981,-0.040955927,0.03139498,-0.008386157,-0.002711764,-0.008150734,0.07271758,0.047940847,0.06622779,0.018472653,0.063653186,-0.046183515,0.03606051,-0.06858537,-0.03401164,-0.00519904,-0.005837513,-0.020261403,0.002011471,0.06269947,0.06062486,0.007598158,0.04443086,-0.02067459,0.024807753,0.02160199,0.004750926,-1.32E-05,-0.05407012,-0.03666666,-0.0377759,-0.014528385,0.017885173,0.019433789,0.057638906,0.001312303,0.013707079,-0.014260878,-0.03982507,0.014705889,0.013865219,0.01332613,0.06733828,0.03189698,-0.010287653,0.016618459,0.044615384,0.014713493,0.04934867,0.008983158,-0.02344799,0.05888617,0.025583748,-0.037764765,0.026944565,0.039817266,-0.013330417,0.012712811,0.029489897,-0.04138906,-0.07876402,-0.001881182,0.009440764,0.021072524,0.023350276,0.059127018,-0.028368205,-0.07265025,-0.007519697,-0.026246974,0.006672848,-0.001717431,0.027766485,-0.096925594,-0.024399476,-0.027077809,-0.002644345,0.024143143,-0.03299748,0.04815012,0.03954519,-0.03986684,-0.004473615,-0.004419595,-0.08626723,-0.02379943,0.015561672,0.015154943,-0.008527028,0.01812213,0.017971717,0.03020518,0.037542854,0.010746152,-0.06961377,0.017598666,0.020185037,0.044033203,0.0294405,0.052742053,0.04233762,0.058972266,-0.04840737,0.027050676,0.06317458,-0.03745138,0.023677422,0.053188235,-0.020495648,0.024790794,-0.03183542,0.007180872,-0.07733005,0.020152373,0.02166498,-0.03880165,0.028033515,0.03189833,-0.011002004,0.085096374,-0.03780102,-0.013547529,-0.025571615,-0.06876749,0.050239846,-0.01821265,-0.048301946,-0.0913551,0.008643554,-0.021961996,0.06323891,-0.09970078,-0.03043826,0.012607993,0.023440493,0.019188158,-0.03099966,0.022641119,0.019373992,-0.033846423,-0.010732461,-0.071868666,-0.010620003,-0.011797193,-0.02962005,0.016029153,-0.00592574,0.018320812,-0.03339251,0.010544643,-0.0219942,0.002257297,0.062535055,0.054772757,0.042838622,0.037172914,0.022850918,-0.03841981,0.004455773,0.04376944,0.01515654,0.020954791,-0.05599228,0.046598867,0.028163286,0.014948679,0.059444293,0.015149272,-0.021094669,0.025827361,-0.03720789,-0.093129665,0.05994084,-0.01788786,-0.005976966,0.023254612,-0.038998906,0.015741786,0.03621279,-0.04276954,-0.002080287,0.05259732,-0.02286251,0.071017385,0.017191898,-0.008370169,-0.014000658,-0.002530709,-0.0491786,-0.06606494,-0.013034482,-0.047572903,0.03258462,-0.02568148,-0.0246877,0.07383986,0.002396408,0.01426562,-0.06865837,0.038962573,0.072496206,0.05612744,-0.0713008,0.029603284,0.017563181,0.016327603,0.06586915,-0.04147051,0.048987973,-0.013621996,0.053070463,0.02230212,0.018803325,0.02222096,-0.04279886,0.058736116,0.026856536,0.011142239,0.03589917,0.052690666,0.026985124,0.024876542,-0.083964445,0.02082123,-0.011950079,0.047860265,0.0784327,-0.027801823,-0.015253524,0.02092558,-0.016872987,-0.022803204,0.009452383,0.004633472,0.006966731,0.004972735,0.016066648,0.027468173,0.055643,0.034294114,0.060884915,-0.066829756,0.04067121,0.026954751,0.08033082,0.024896707,-0.027800854,0.01212385,0.05551371,-0.008355386,-0.0076672,0.06304382,-0.08134633,0.063857734,0.021154843,0.06848822,-0.08880221,0.01777033,0.003684749,0.018608874,0.032685738,0.04027109,0.05610849,-0.03517565,-0.057006795,-0.010774134,0.000597328,-0.05806467,-0.088697635,-0.059275027,-0.042434927,-0.019245232,0.003907052,0.018483913,-0.010324017,0.044251274,-0.060596384,0.05581848,0.010596667,0.039871354,-0.020563103,0.014776859,-0.004488227,0.03568919,-0.026641786,-0.057598155,0.050883606,0.002234608,-0.028676502,-0.07952825,-0.002142635,-0.04393263,-0.054247055,-0.05594376,-0.03917849,0.0257274,0.04688967,-0.004948606,-0.004674379,-0.011946696,-0.03197178,-0.070309535,-0.04873442,0.007490729,0.06691373,-0.054140497,-0.064662404,0.038705878,0.018396968,-0.023113757,0.030200288,0.024370264,0.008773048,-0.045059245,-0.033198744,0.003444679,0.056050643,0.07152219,0.016624488,0.044292834,0.043861497,-0.041156642,-0.013882927,0.003574068,0.026309818,0.04060735,0.025852421,-0.03867871,-0.031293824,0.047937825,-0.04993487,-0.01721402,0.080016,0.053505585,-0.005820021,-0.020079156,-0.084799565,0.028951364,-0.028229812,0.051681805,-0.08488376
